businessID,businessName,sector,isVerified,trustScore,totalSubmissions,qfintrustComposite,registrationDate,readinessScore,readinessTier,esgComposite,esgTier,creditScore,loanDecision
SME_00616,Vertex Pharmacy Hub,Healthcare,True,50,0,0,2026-06-10T07:09:42,62.42,B,71.22,A,725,APPROVE
SME_00617,Green Diagnostics Partners,Healthcare,True,50,0,0,2026-06-10T07:09:42,49.19,C,68.2,B,675,APPROVE
SME_00618,Golden AgroProcessing Solutions,AgriTech,True,50,0,0,2026-06-10T07:09:42,64.56,B,72.07,A,726,APPROVE
SME_00619,Vertex Electronics Traders,Retail,True,50,0,0,2026-06-10T07:09:42,58.38,B,64.25,B,670,APPROVE
SME_00620,Prime Grocery Mart,Retail,False,50,0,0,2026-06-10T07:09:42,59.74,B,62.74,B,599,CONDITIONAL REVIEW
SME_00621,Rapid Payments Studio,FinTech,False,50,0,0,2026-06-10T07:09:42,54.08,B,63.83,B,639,CONDITIONAL REVIEW
SME_00622,Trust Restaurant Ventures,Food,True,50,0,0,2026-06-10T07:09:43,74.75,A,75.36,A,702,APPROVE
SME_00623,Green Fabric Enterprises,Textile,True,50,0,0,2026-06-10T07:09:43,53.51,B,66.18,B,684,APPROVE
SME_00624,Blue Restaurant Textiles,Food,True,50,0,0,2026-06-10T07:09:43,69.39,B,80.37,A,740,APPROVE
SME_00625,Trust Accessories Traders,Textile,False,50,0,0,2026-06-10T07:09:43,51.14,B,62.7,B,588,CONDITIONAL REVIEW
SME_00626,Trust ProcessedFood Traders,Food,False,50,0,0,2026-06-10T07:09:43,59.58,B,54.84,B,573,CONDITIONAL REVIEW
SME_00627,Rapid LendingTech Hub,FinTech,True,50,0,0,2026-06-10T07:09:43,82.33,A,80.04,A,732,APPROVE
SME_00628,Bright Fashion Care,Retail,False,50,0,0,2026-06-10T07:09:43,55.93,B,54.02,B,589,CONDITIONAL REVIEW
SME_00629,Alpha Restaurant Partners,Food,True,50,0,0,2026-06-10T07:09:43,60.82,B,73.01,A,673,APPROVE
SME_00630,Green LendingTech Works,FinTech,True,50,0,0,2026-06-10T07:09:43,68.01,B,76.42,A,757,APPROVE
SME_00631,Rapid Fabric Digital,Textile,False,50,0,0,2026-06-10T07:09:43,54.2,B,61.5,B,619,CONDITIONAL REVIEW
SME_00632,Bright LendingTech Textiles,FinTech,True,50,0,0,2026-06-10T07:09:43,87.79,A,91.8,A,812,APPROVE
SME_00633,Bright Electronics Mart,Retail,True,50,0,0,2026-06-10T07:09:43,59.72,B,74.43,A,693,APPROVE
SME_00634,Bright ColdStorage Care,AgriTech,False,50,0,0,2026-06-10T07:09:43,61.73,B,61.6,B,576,CONDITIONAL REVIEW
SME_00635,Future Fashion Ventures,Retail,False,50,0,0,2026-06-10T07:09:43,40.05,C,53.84,B,577,CONDITIONAL REVIEW
SME_00636,Rapid Electronics Agro,Retail,True,50,0,0,2026-06-10T07:09:43,65.28,B,76.61,A,735,APPROVE
SME_00637,Prime FleetServices Partners,Logistics,True,50,0,0,2026-06-10T07:09:43,54.3,B,63.36,B,661,APPROVE
SME_00638,Secure Clinic Digital,Healthcare,True,50,0,0,2026-06-10T07:09:43,72.81,A,73.51,A,709,APPROVE
SME_00639,Vertex Payments Partners,FinTech,True,50,0,0,2026-06-10T07:09:43,52.95,B,64.63,B,694,APPROVE
SME_00640,Alpha Dyeing Enterprises,Textile,False,50,0,0,2026-06-10T07:09:43,46.67,C,65.87,B,630,CONDITIONAL REVIEW
SME_00641,Bright Diagnostics Textiles,Healthcare,True,50,0,0,2026-06-10T07:09:43,51.28,B,71.42,A,682,APPROVE
SME_00642,Smart SMEFinance Partners,FinTech,True,50,0,0,2026-06-10T07:09:43,63.47,B,81.25,A,794,APPROVE
SME_00643,Smart Fashion Mart,Retail,False,50,0,0,2026-06-10T07:09:43,35.88,C,56.91,B,586,FRAUD REVIEW
SME_00644,Secure LightManufacturing Hub,Manufacturing,True,50,0,0,2026-06-10T07:09:43,83.47,A,83.86,A,783,APPROVE
SME_00645,Nova FleetServices Logistics,Logistics,False,50,0,0,2026-06-10T07:09:43,68.22,B,69.75,B,651,CONDITIONAL REVIEW
SME_00646,Blue Accessories Traders,Textile,False,50,0,0,2026-06-10T07:09:43,47.25,C,66.55,B,655,CONDITIONAL REVIEW
SME_00647,Ever HomeGoods Digital,Retail,True,50,0,0,2026-06-10T07:09:43,53.39,B,70.61,A,709,APPROVE
SME_00648,Golden Beverage Care,Food,False,50,0,0,2026-06-10T07:09:43,61.56,B,61.28,B,650,CONDITIONAL REVIEW
SME_00649,Alpha FleetServices Hub,Logistics,True,50,0,0,2026-06-10T07:09:43,64.69,B,79.02,A,742,APPROVE
SME_00650,Trust Electronics Mart,Retail,True,50,0,0,2026-06-10T07:09:43,62.48,B,64.83,B,680,APPROVE
SME_00651,Urban AgroProcessing Agro,AgriTech,True,50,0,0,2026-06-10T07:09:43,61.92,B,65.75,B,658,APPROVE
SME_00652,Fresh Dyeing Studio,Textile,False,50,0,0,2026-06-10T07:09:43,49.84,C,58.43,B,595,CONDITIONAL REVIEW
SME_00653,Smart SupplyChain Works,Logistics,False,50,0,0,2026-06-10T07:09:43,47.01,C,56.18,B,618,CONDITIONAL REVIEW
SME_00654,Bright LightManufacturing Care,Manufacturing,True,50,0,0,2026-06-10T07:09:44,71.84,A,82.91,A,785,APPROVE
SME_00655,Golden Garments Enterprises,Textile,False,50,0,0,2026-06-10T07:09:44,34.49,C,43.94,C,477,FRAUD REVIEW
SME_00656,Alpha DairySupport Enterprises,AgriTech,True,50,0,0,2026-06-10T07:09:44,69.72,B,67.43,B,669,APPROVE
SME_00657,Green Accessories Solutions,Textile,False,50,0,0,2026-06-10T07:09:44,25.38,D,39.61,C,425,FRAUD REVIEW
SME_00658,Trust LightManufacturing Care,Manufacturing,False,50,0,0,2026-06-10T07:09:44,61.03,B,59.6,B,650,CONDITIONAL REVIEW
SME_00659,Blue Delivery Digital,Logistics,True,50,0,0,2026-06-10T07:09:44,60.21,B,82.16,A,729,APPROVE
SME_00660,Fresh FarmInputs Care,AgriTech,True,50,0,0,2026-06-10T07:09:44,77.65,A,80.38,A,692,APPROVE
SME_00661,Golden Plastic Works,Manufacturing,True,50,0,0,2026-06-10T07:09:44,43.91,C,59.19,B,661,APPROVE
SME_00662,Nova Dyeing Enterprises,Textile,False,50,0,0,2026-06-10T07:09:44,46.39,C,62.84,B,605,CONDITIONAL REVIEW
SME_00663,Golden LightManufacturing Solutions,Manufacturing,False,50,0,0,2026-06-10T07:09:44,38.93,C,48.34,C,578,FRAUD REVIEW
SME_00664,Urban Electronics Traders,Retail,True,50,0,0,2026-06-10T07:09:44,68.88,B,83.45,A,743,APPROVE
SME_00665,Urban AgroProcessing Foods,AgriTech,False,50,0,0,2026-06-10T07:09:44,46.32,C,64.04,B,624,CONDITIONAL REVIEW
SME_00666,Alpha HealthServices Foods,Healthcare,False,50,0,0,2026-06-10T07:09:44,52.88,B,60.36,B,642,CONDITIONAL REVIEW
SME_00667,Blue AccountingTech Partners,FinTech,True,50,0,0,2026-06-10T07:09:44,89.13,A,90.85,A,793,APPROVE
SME_00668,Golden Accessories Hub,Textile,False,50,0,0,2026-06-10T07:09:44,60.57,B,55.56,B,544,CONDITIONAL REVIEW
SME_00669,Bright Packaging Traders,Manufacturing,False,50,0,0,2026-06-10T07:09:44,43.88,C,47.88,C,575,CONDITIONAL REVIEW
SME_00670,Future DairySupport Agro,AgriTech,False,50,0,0,2026-06-10T07:09:44,57.35,B,54.54,B,585,CONDITIONAL REVIEW
SME_00671,Blue Grocery Partners,Retail,False,50,0,0,2026-06-10T07:09:44,70.53,A,72.18,A,655,CONDITIONAL REVIEW
SME_00672,Green SupplyChain Works,Logistics,False,50,0,0,2026-06-10T07:09:44,60.17,B,63.66,B,648,CONDITIONAL REVIEW
SME_00673,Golden Dyeing Partners,Textile,False,50,0,0,2026-06-10T07:09:44,50.57,B,71.21,A,650,CONDITIONAL REVIEW
SME_00674,Green Clinic Enterprises,Healthcare,True,50,0,0,2026-06-10T07:09:44,69.64,B,72.73,A,718,APPROVE
SME_00675,Smart Delivery Works,Logistics,False,50,0,0,2026-06-10T07:09:44,44.43,C,51.6,B,567,FRAUD REVIEW
SME_00676,Blue FarmInputs Solutions,AgriTech,False,50,0,0,2026-06-10T07:09:44,61.97,B,68.94,B,641,CONDITIONAL REVIEW
SME_00677,Urban Fabric Hub,Textile,False,50,0,0,2026-06-10T07:09:44,30.25,C,39.13,C,431,REJECT
SME_00678,Golden ProcessedFood Ventures,Food,False,50,0,0,2026-06-10T07:09:44,44.93,C,61.48,B,603,CONDITIONAL REVIEW
SME_00679,Golden Fashion Enterprises,Retail,False,50,0,0,2026-06-10T07:09:44,52.37,B,60.46,B,581,CONDITIONAL REVIEW
SME_00680,Vertex FarmInputs Logistics,AgriTech,True,50,0,0,2026-06-10T07:09:44,54.06,B,64.04,B,658,APPROVE
SME_00681,Rapid Electronics Studio,Retail,True,50,0,0,2026-06-10T07:09:44,64.61,B,75.2,A,722,APPROVE
SME_00682,Golden Plastic Partners,Manufacturing,True,50,0,0,2026-06-10T07:09:44,51.04,B,69.02,B,674,APPROVE
SME_00683,Bright Fashion Ventures,Retail,False,50,0,0,2026-06-10T07:09:44,44.81,C,60.54,B,583,CONDITIONAL REVIEW
SME_00684,Rapid Restaurant Partners,Food,False,50,0,0,2026-06-10T07:09:44,64.38,B,62.77,B,604,CONDITIONAL REVIEW
SME_00685,Blue Delivery Solutions,Logistics,True,50,0,0,2026-06-10T07:09:44,72.03,A,73.49,A,678,APPROVE
SME_00686,Golden DairySupport Care,AgriTech,False,50,0,0,2026-06-10T07:09:45,50.07,B,44.42,C,525,CONDITIONAL REVIEW
SME_00687,Prime Beverage Textiles,Food,False,50,0,0,2026-06-10T07:09:45,61.57,B,71.64,A,649,CONDITIONAL REVIEW
SME_00688,Secure Accessories Hub,Textile,False,50,0,0,2026-06-10T07:09:45,25.6,D,43.31,C,464,FRAUD REVIEW
SME_00689,Smart Pharmacy Textiles,Healthcare,False,50,0,0,2026-06-10T07:09:45,54.81,B,72.62,A,739,FRAUD REVIEW
SME_00690,Urban Bakery Textiles,Food,True,50,0,0,2026-06-10T07:09:45,58.03,B,63.51,B,663,APPROVE
SME_00691,Blue Plastic Solutions,Manufacturing,True,50,0,0,2026-06-10T07:09:45,58.27,B,67.66,B,691,APPROVE
SME_00692,Smart Dyeing Agro,Textile,False,50,0,0,2026-06-10T07:09:45,60.34,B,64.92,B,659,FRAUD REVIEW
SME_00693,Nova MetalWorks Hub,Manufacturing,False,50,0,0,2026-06-10T07:09:45,61.29,B,66.76,B,688,FRAUD REVIEW
SME_00694,Vertex DairySupport Logistics,AgriTech,False,50,0,0,2026-06-10T07:09:45,38.8,C,40.8,C,485,FRAUD REVIEW
SME_00695,Vertex Garments Agro,Textile,False,50,0,0,2026-06-10T07:09:45,46.19,C,58.94,B,590,CONDITIONAL REVIEW
SME_00696,Ever Restaurant Hub,Food,False,50,0,0,2026-06-10T07:09:45,47.79,C,57.63,B,600,CONDITIONAL REVIEW
SME_00697,Bright Pharmacy Digital,Healthcare,False,50,0,0,2026-06-10T07:09:45,74.07,A,67.1,B,715,FRAUD REVIEW
SME_00698,Nova Warehousing Enterprises,Logistics,False,50,0,0,2026-06-10T07:09:45,49.33,C,51.61,B,589,FRAUD REVIEW
SME_00699,Prime SupplyChain Works,Logistics,True,50,0,0,2026-06-10T07:09:45,70.03,A,82.67,A,773,APPROVE
SME_00700,Green LightManufacturing Works,Manufacturing,True,50,0,0,2026-06-10T07:09:45,58.64,B,76.17,A,716,APPROVE
SME_00701,Trust Plastic Digital,Manufacturing,True,50,0,0,2026-06-10T07:09:45,50.86,B,62.89,B,683,APPROVE
SME_00702,Prime FarmInputs Textiles,AgriTech,False,50,0,0,2026-06-10T07:09:45,46.78,C,57.24,B,541,CONDITIONAL REVIEW
SME_00703,Prime Grocery Logistics,Retail,False,50,0,0,2026-06-10T07:09:45,67.71,B,70.07,A,653,CONDITIONAL REVIEW
SME_00704,Fresh Fabric Textiles,Textile,False,50,0,0,2026-06-10T07:09:45,34.89,C,60.31,B,595,FRAUD REVIEW
SME_00705,Smart LightManufacturing Studio,Manufacturing,False,50,0,0,2026-06-10T07:09:45,55.98,B,72.29,A,642,CONDITIONAL REVIEW
SME_00706,Trust Bakery Digital,Food,False,50,0,0,2026-06-10T07:09:45,47.03,C,60.48,B,570,CONDITIONAL REVIEW
SME_00707,Blue AccountingTech Traders,FinTech,True,50,0,0,2026-06-10T07:09:45,77.18,A,81.37,A,748,APPROVE
SME_00708,Green LendingTech Foods,FinTech,True,50,0,0,2026-06-10T07:09:45,45.99,C,64.76,B,703,APPROVE
SME_00709,Nova ProcessedFood Studio,Food,False,50,0,0,2026-06-10T07:09:45,43.86,C,51.92,B,544,CONDITIONAL REVIEW
SME_00710,Urban Beverage Traders,Food,False,50,0,0,2026-06-10T07:09:45,44.56,C,65.67,B,644,FRAUD REVIEW
SME_00711,Ever Garments Textiles,Textile,False,50,0,0,2026-06-10T07:09:45,49.55,C,62.63,B,589,CONDITIONAL REVIEW
SME_00712,Trust SupplyChain Enterprises,Logistics,False,50,0,0,2026-06-10T07:09:45,51.35,B,48.82,C,552,CONDITIONAL REVIEW
SME_00713,Prime LendingTech Mart,FinTech,True,50,0,0,2026-06-10T07:09:45,72.17,A,82.24,A,794,APPROVE
SME_00714,Blue Accessories Traders,Textile,True,50,0,0,2026-06-10T07:09:45,72.65,A,84.32,A,766,APPROVE
SME_00715,Future LendingTech Logistics,FinTech,False,50,0,0,2026-06-10T07:09:46,44.34,C,60.87,B,641,CONDITIONAL REVIEW
SME_00716,Green Packaging Care,Manufacturing,False,50,0,0,2026-06-10T07:09:46,38.32,C,56.94,B,621,CONDITIONAL REVIEW
SME_00717,Smart Beverage Agro,Food,True,50,0,0,2026-06-10T07:09:46,67.36,B,88.38,A,731,APPROVE
SME_00718,Ever Fashion Care,Retail,False,50,0,0,2026-06-10T07:09:46,47.81,C,47.88,C,560,CONDITIONAL REVIEW
SME_00719,Rapid Delivery Studio,Logistics,False,50,0,0,2026-06-10T07:09:46,55.25,B,51.87,B,591,CONDITIONAL REVIEW
SME_00720,Future Accessories Studio,Textile,False,50,0,0,2026-06-10T07:09:46,45.23,C,66.07,B,575,CONDITIONAL REVIEW
SME_00721,Ever ProcessedFood Logistics,Food,False,50,0,0,2026-06-10T07:09:46,47.69,C,62.81,B,649,FRAUD REVIEW
SME_00722,Smart ProcessedFood Textiles,Food,False,50,0,0,2026-06-10T07:09:46,40.69,C,51.03,B,518,FRAUD REVIEW
SME_00723,Nova Fashion Partners,Retail,True,50,0,0,2026-06-10T07:09:46,64.23,B,72.54,A,684,APPROVE
SME_00724,Ever Garments Hub,Textile,False,50,0,0,2026-06-10T07:09:46,54.38,B,59.07,B,592,FRAUD REVIEW
SME_00725,Golden Electronics Traders,Retail,True,50,0,0,2026-06-10T07:09:46,60.85,B,73.41,A,716,APPROVE
SME_00726,Ever Fashion Agro,Retail,False,50,0,0,2026-06-10T07:09:46,43.59,C,52.75,B,571,FRAUD REVIEW
SME_00727,Rapid MetalWorks Solutions,Manufacturing,True,50,0,0,2026-06-10T07:09:46,67.73,B,77.68,A,708,APPROVE
SME_00728,Fresh Fashion Digital,Retail,False,50,0,0,2026-06-10T07:09:46,41.39,C,53.98,B,592,FRAUD REVIEW
SME_00729,Fresh Restaurant Mart,Food,False,50,0,0,2026-06-10T07:09:46,39.84,C,53.88,B,568,FRAUD REVIEW
SME_00730,Urban Beverage Foods,Food,False,50,0,0,2026-06-10T07:09:46,70.15,A,70.78,A,643,CONDITIONAL REVIEW
SME_00731,Smart DairySupport Logistics,AgriTech,False,50,0,0,2026-06-10T07:09:46,56.92,B,60.58,B,599,FRAUD REVIEW
SME_00732,Future Grocery Textiles,Retail,False,50,0,0,2026-06-10T07:09:46,47.03,C,56.96,B,626,CONDITIONAL REVIEW
SME_00733,Blue Electronics Works,Retail,False,50,0,0,2026-06-10T07:09:46,28.76,D,42.44,C,472,REJECT
SME_00734,Fresh DairySupport Digital,AgriTech,False,50,0,0,2026-06-10T07:09:46,58.63,B,54.76,B,584,CONDITIONAL REVIEW
SME_00735,Blue HomeGoods Partners,Retail,False,50,0,0,2026-06-10T07:09:46,50.5,B,60.44,B,589,CONDITIONAL REVIEW
SME_00736,Nova Clinic Digital,Healthcare,True,50,0,0,2026-06-10T07:09:46,68.8,B,84.77,A,830,APPROVE
SME_00737,Future Packaging Agro,Manufacturing,False,50,0,0,2026-06-10T07:09:46,45.22,C,66.91,B,640,CONDITIONAL REVIEW
SME_00738,Green MetalWorks Foods,Manufacturing,True,50,0,0,2026-06-10T07:09:46,68.07,B,75.73,A,749,APPROVE
SME_00739,Ever DairySupport Enterprises,AgriTech,False,50,0,0,2026-06-10T07:09:46,43.89,C,54.11,B,539,CONDITIONAL REVIEW
SME_00740,Vertex ProcessedFood Ventures,Food,True,50,0,0,2026-06-10T07:09:46,71.27,A,69.8,B,658,APPROVE
SME_00741,Golden Grocery Studio,Retail,False,50,0,0,2026-06-10T07:09:46,35.45,C,58.61,B,605,FRAUD REVIEW
SME_00742,Trust Fashion Textiles,Retail,False,50,0,0,2026-06-10T07:09:46,35.37,C,52.77,B,519,REJECT
SME_00743,Golden Fabric Textiles,Textile,False,50,0,0,2026-06-10T07:09:46,31.09,C,43.31,C,454,FRAUD REVIEW
SME_00744,Bright Grocery Traders,Retail,False,50,0,0,2026-06-10T07:09:46,36.63,C,53.22,B,562,FRAUD REVIEW
SME_00745,Fresh Beverage Enterprises,Food,False,50,0,0,2026-06-10T07:09:47,42.63,C,59.84,B,586,FRAUD REVIEW
SME_00746,Urban Beverage Ventures,Food,True,50,0,0,2026-06-10T07:09:47,57.52,B,80.57,A,717,APPROVE
SME_00747,Future ColdStorage Works,AgriTech,False,50,0,0,2026-06-10T07:09:47,43.28,C,48.52,C,503,FRAUD REVIEW
SME_00748,Golden Beverage Hub,Food,False,50,0,0,2026-06-10T07:09:47,28.66,D,43.24,C,440,REJECT
SME_00749,Secure Payments Works,FinTech,True,50,0,0,2026-06-10T07:09:47,89.12,A,91.17,A,802,APPROVE
SME_00750,Secure SMEFinance Foods,FinTech,True,50,0,0,2026-06-10T07:09:47,67.64,B,75.76,A,760,APPROVE
SME_00751,Golden LightManufacturing Traders,Manufacturing,False,50,0,0,2026-06-10T07:09:47,53.25,B,54.47,B,512,REJECT
SME_00752,Smart ColdStorage Care,AgriTech,False,50,0,0,2026-06-10T07:09:47,45.04,C,55.59,B,563,CONDITIONAL REVIEW
SME_00753,Alpha MetalWorks Digital,Manufacturing,True,50,0,0,2026-06-10T07:09:47,54.55,B,73.66,A,730,APPROVE
SME_00754,Bright ProcessedFood Partners,Food,True,50,0,0,2026-06-10T07:09:47,63.05,B,68.87,B,699,APPROVE
SME_00755,Future Clinic Enterprises,Healthcare,True,50,0,0,2026-06-10T07:09:47,70.39,A,81.62,A,789,APPROVE
SME_00756,Nova Packaging Partners,Manufacturing,True,50,0,0,2026-06-10T07:09:47,63.94,B,70.07,A,667,APPROVE
SME_00757,Fresh AgroProcessing Hub,AgriTech,False,50,0,0,2026-06-10T07:09:47,52.86,B,52.29,B,584,CONDITIONAL REVIEW
SME_00758,Prime Accessories Works,Textile,False,50,0,0,2026-06-10T07:09:47,76.06,A,66.49,B,624,CONDITIONAL REVIEW
SME_00759,Ever HomeGoods Foods,Retail,False,50,0,0,2026-06-10T07:09:47,42.11,C,45.42,C,544,FRAUD REVIEW
SME_00760,Nova Bakery Ventures,Food,False,50,0,0,2026-06-10T07:09:47,35.48,C,49.91,C,499,REJECT
SME_00761,Secure Diagnostics Mart,Healthcare,True,50,0,0,2026-06-10T07:09:47,78.08,A,79.66,A,755,APPROVE
SME_00762,Nova Grocery Hub,Retail,False,50,0,0,2026-06-10T07:09:47,55.42,B,64.13,B,624,CONDITIONAL REVIEW
SME_00763,Golden HomeGoods Partners,Retail,False,50,0,0,2026-06-10T07:09:47,44.18,C,49.81,C,571,CONDITIONAL REVIEW
SME_00764,Fresh HomeGoods Logistics,Retail,False,50,0,0,2026-06-10T07:09:47,56.64,B,64.07,B,598,CONDITIONAL REVIEW
SME_00765,Trust Garments Hub,Textile,False,50,0,0,2026-06-10T07:09:47,50.27,B,64.14,B,617,CONDITIONAL REVIEW
SME_00766,Rapid Electronics Works,Retail,False,50,0,0,2026-06-10T07:09:47,35.82,C,48.82,C,504,FRAUD REVIEW
SME_00767,Smart MetalWorks Agro,Manufacturing,False,50,0,0,2026-06-10T07:09:47,65.47,B,57.83,B,598,CONDITIONAL REVIEW
SME_00768,Nova Electronics Ventures,Retail,True,50,0,0,2026-06-10T07:09:47,69.26,B,73.96,A,661,APPROVE
SME_00769,Nova Grocery Foods,Retail,True,50,0,0,2026-06-10T07:09:47,54.07,B,65.32,B,688,APPROVE
SME_00770,Blue SupplyChain Studio,Logistics,False,50,0,0,2026-06-10T07:09:47,33.4,C,44.17,C,527,CONDITIONAL REVIEW
SME_00771,Smart Packaging Mart,Manufacturing,True,50,0,0,2026-06-10T07:09:47,78.2,A,80.66,A,697,APPROVE
SME_00772,Nova Bakery Traders,Food,False,50,0,0,2026-06-10T07:09:47,45.21,C,64.81,B,631,CONDITIONAL REVIEW
SME_00773,Prime Delivery Partners,Logistics,True,50,0,0,2026-06-10T07:09:48,78.73,A,80.58,A,742,APPROVE
SME_00774,Rapid AccountingTech Studio,FinTech,True,50,0,0,2026-06-10T07:09:48,70.11,A,74.62,A,695,APPROVE
SME_00775,Alpha Electronics Textiles,Retail,True,50,0,0,2026-06-10T07:09:48,80.74,A,82.75,A,710,APPROVE
SME_00776,Green Dyeing Agro,Textile,True,50,0,0,2026-06-10T07:09:48,69.58,B,83.87,A,740,APPROVE
SME_00777,Urban Delivery Agro,Logistics,True,50,0,0,2026-06-10T07:09:48,79.5,A,88.1,A,730,APPROVE
SME_00778,Vertex HomeGoods Mart,Retail,False,50,0,0,2026-06-10T07:09:48,55.06,B,62.98,B,607,CONDITIONAL REVIEW
SME_00779,Ever Payments Hub,FinTech,True,50,0,0,2026-06-10T07:09:48,55.15,B,67.93,B,703,APPROVE
SME_00780,Urban Fabric Logistics,Textile,False,50,0,0,2026-06-10T07:09:48,40.68,C,56.1,B,575,CONDITIONAL REVIEW
SME_00781,Secure LightManufacturing Mart,Manufacturing,False,50,0,0,2026-06-10T07:09:48,49.89,C,61.58,B,609,CONDITIONAL REVIEW
SME_00782,Vertex Accessories Textiles,Textile,False,50,0,0,2026-06-10T07:09:48,53.65,B,62.56,B,598,CONDITIONAL REVIEW
SME_00783,Urban Bakery Partners,Food,False,50,0,0,2026-06-10T07:09:48,41.27,C,52.83,B,537,FRAUD REVIEW
SME_00784,Secure Warehousing Ventures,Logistics,False,50,0,0,2026-06-10T07:09:48,46.76,C,51.98,B,609,CONDITIONAL REVIEW
SME_00785,Rapid Accessories Ventures,Textile,False,50,0,0,2026-06-10T07:09:48,57.37,B,55.65,B,550,FRAUD REVIEW
SME_00786,Future ColdStorage Agro,AgriTech,False,50,0,0,2026-06-10T07:09:48,56.57,B,67.17,B,624,CONDITIONAL REVIEW
SME_00787,Alpha LendingTech Studio,FinTech,False,50,0,0,2026-06-10T07:09:48,54.71,B,68.67,B,726,FRAUD REVIEW
SME_00788,Urban DairySupport Textiles,AgriTech,False,50,0,0,2026-06-10T07:09:48,59.11,B,59.28,B,587,CONDITIONAL REVIEW
SME_00789,Ever SMEFinance Hub,FinTech,True,50,0,0,2026-06-10T07:09:48,70.34,A,80.16,A,761,APPROVE
SME_00790,Ever SupplyChain Mart,Logistics,False,50,0,0,2026-06-10T07:09:48,38.09,C,43.88,C,507,FRAUD REVIEW
SME_00791,Prime Plastic Textiles,Manufacturing,False,50,0,0,2026-06-10T07:09:48,55.81,B,69.3,B,643,CONDITIONAL REVIEW
SME_00792,Blue Beverage Hub,Food,False,50,0,0,2026-06-10T07:09:48,30.06,C,43.0,C,455,REJECT
SME_00793,Urban FarmInputs Enterprises,AgriTech,True,50,0,0,2026-06-10T07:09:48,77.78,A,77.15,A,750,APPROVE
SME_00794,Prime HomeGoods Enterprises,Retail,True,50,0,0,2026-06-10T07:09:48,58.12,B,76.94,A,678,APPROVE
SME_00795,Secure Electronics Foods,Retail,True,50,0,0,2026-06-10T07:09:48,56.23,B,85.49,A,764,APPROVE
SME_00796,Rapid FarmInputs Solutions,AgriTech,False,50,0,0,2026-06-10T07:09:48,69.32,B,65.76,B,639,CONDITIONAL REVIEW
SME_00797,Green Fashion Digital,Retail,False,50,0,0,2026-06-10T07:09:48,39.47,C,57.52,B,600,CONDITIONAL REVIEW
SME_00798,Secure Grocery Hub,Retail,False,50,0,0,2026-06-10T07:09:48,45.45,C,66.32,B,683,FRAUD REVIEW
SME_00799,Fresh HealthServices Care,Healthcare,False,50,0,0,2026-06-10T07:09:48,48.2,C,60.11,B,595,CONDITIONAL REVIEW
SME_00800,Prime Pharmacy Studio,Healthcare,True,50,0,0,2026-06-10T07:09:48,68.76,B,73.63,A,743,APPROVE
